IP地址,端口,TLS,数据中心,地区,城市,网络延迟(毫秒),下载速度(MB/s)
158.180.21.169,443,true,FRA,Europe,Frankfurt,258,0.33
84.8.154.147,443,true,FRA,Europe,Frankfurt,274,0.32
141.144.244.184,443,true,FRA,Europe,Frankfurt,267,0.32
150.230.23.166,443,true,FRA,Europe,Frankfurt,287,0.32
193.123.186.112,443,true,FRA,Europe,Frankfurt,282,0.32
141.147.82.21,443,true,FRA,Europe,Frankfurt,282,0.31
144.24.187.158,443,true,FRA,Europe,Frankfurt,234,0.31
141.148.228.3,443,true,FRA,Europe,Frankfurt,307,0.31
141.144.194.47,443,true,FRA,Europe,Frankfurt,285,0.31
89.168.98.193,443,true,FRA,Europe,Frankfurt,258,0.31
141.148.224.105,443,true,FRA,Europe,Frankfurt,269,0.31
2.59.183.56,443,true,AMS,Europe,Amsterdam,206,0.31
141.147.52.66,443,true,FRA,Europe,Frankfurt,260,0.30
89.168.83.129,443,true,FRA,Europe,Frankfurt,277,0.30
132.226.200.242,443,true,FRA,Europe,Frankfurt,236,0.29
